"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g619",1384.29416022886,1.11613572355168,0.334019443014758,3.34152920404208,0.000833182509877922,0.00470192663074441
"g1628",179.517095942773,-1.56077856330244,0.467935082281353,-3.33545960198812,0.000851585259761818,0.00478871675842754
"g955",207.24638644702,-1.44544885329205,0.433469811374851,-3.33460096957496,0.000854218819282409,0.00478871675842754
"g1733",26.4590362999556,1.9570794898799,0.587171520497955,3.33306269387892,0.000858955846140037,0.00479938035483526
"g2008",795.319251064743,1.10815316062278,0.33264185471523,3.33137019564618,0.000864195930495288,0.00481277536292277
"g363",1186.83551864857,-0.945415975653499,0.283925761791261,-3.32979990857102,0.000869084134817079,0.00482412931227972
"g1249",48.6594835243445,-1.87097479664813,0.563401275851833,-3.32085651353791,0.000897416615236384,0.00495440106270827
"g651",576.503355969521,-1.67433306818891,0.504233808160548,-3.32054900145809,0.000898405863113667,0.00495440106270827
"g1382",107.965061053508,1.41284073475536,0.426025056496137,3.31633248611087,0.000912072476753071,0.00501343734786672
"g1433",196.163815873773,2.49863925804522,0.753810675466944,3.31467746393675,0.000917489209687446,0.00502689071844934
"g877",1090.94517227345,2.03972055396128,0.616654888948128,3.30771812648819,0.000940594298539926,0.00513685854009063
"g1920",953.010064495522,1.72844632620019,0.522895124572399,3.30553153964409,0.000947964343608812,0.00516046184479009
"g108",10.4652391778122,3.67351672954655,1.11238554438995,3.3023772630569,0.000958690334730886,0.00520212415608779
"g828",421.818519397695,1.2397722357836,0.37565172569888,3.30032354696912,0.000965734215722721,0.00521467465560205
"g265",597.973143953882,-1.08343217648188,0.328321883038703,-3.29990851189826,0.000967163521476103,0.00521467465560205
"g24",24.5842061827606,2.89594115436446,0.878314931845178,3.29715578019449,0.000976693130128926,0.00524933799780404
"g404",50.1824837872247,1.59755042613352,0.485118554655106,3.29311342723078,0.000990844926231418,0.00530854575984111
"g1160",495.164570173314,1.08858933776095,0.330712916455502,3.29164445534265,0.000996034481610851,0.00531951538601631
"g62",43.5343423721422,-1.95877977023737,0.596232538791619,-3.28526144213334,0.00101887781830925,0.00542440297609296
"g252",231.290720691269,1.53658354187537,0.468249607703855,3.28154795347354,0.00103238968232843,0.00547910887831361
"g154",488.137195196202,-1.65867497469406,0.506484742127857,-3.27487649030767,0.00105708178633804,0.0055774953926156
"g1899",273.863315030087,1.35236899350267,0.412973900392576,3.27470814067692,0.00105771188381657,0.0055774953926156
"g289",1537.97062158901,1.46471471118688,0.447393945426944,3.27388138833465,0.00106081129144845,0.0055774953926156
"g555",495.365643518813,1.46770217753358,0.448790661208947,3.27034919483374,0.00107414798030446,0.0056301316738559
"g669",273.404108397605,-1.44002786670846,0.440847110851316,-3.26650176730802,0.00108885128217394,0.00568958401456936
"g219",165.685446306367,-1.3787536860387,0.422225379424421,-3.26544483876886,0.00109292290099687,0.00569328760426984
"g921",114.306856288253,1.34881742730084,0.413826194511529,3.25938146301482,0.00111655428395512,0.00579854724765649
"g1444",16.7167399355929,-2.91104475759154,0.893380465165586,-3.25846027655416,0.00112018557716169,0.00579961523588607
"g193",794.21161254332,-1.79517914138544,0.555788611061158,-3.22996748342493,0.00123804297738869,0.00639026451438736
"g505",59.0622901021358,1.39271156130424,0.431353604817606,3.22870041133223,0.00124354092293407,0.0063991330775908
"g1217",979.35969766979,-1.11755903661154,0.346820281739381,-3.22230012329941,0.00127165855862648,0.00652399375683219
"g1621",25.9199464878215,2.18427405500213,0.679054020333761,3.2166425491871,0.00129700082911767,0.00663390454288888
"g54",37.9548008896188,1.78755142952288,0.556383781476381,3.21280290518095,0.00131446459493276,0.00670297758801554
"g513",10.5968127887717,-3.92687411033614,1.22345476801536,-3.20966022855603,0.00132891956833584,0.00675633882640411
"g1564",181.075967298245,-1.2972906875168,0.404578265409794,-3.2065259022325,0.00134348209312893,0.00680992569960261
"g878",65.0103691057347,1.65502621498309,0.517529826775738,3.19793397279933,0.00138415968731427,0.00699517119588973
"g1521",1540.39517063149,-2.21289946369473,0.697053304274095,-3.17464883980319,0.00150017930620886,0.00755893918277262
